kecamatan,puskesmas,kelurahan,bulan,jml_posyandu,balita_ada,total_stunting,total_kasus_baru,total_lulus_unified,prevalensi_stunting,tren_stunting,capaian_imunisasi,latitude,longitude
BANYUMANIK,NGESREP,Ngesrep,Januari,13,902.0,1,0.0,0.0,0.0011086474501108647,-0.14685314685314688,73.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Februari,13,902.0,8,7.0,0.0,0.008869179600886918,-0.14685314685314688,69.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Maret,13,902.0,21,13.0,0.0,0.02328159645232816,-0.14685314685314688,71.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,April,13,902.0,8,0.0,0.0,0.008869179600886918,-0.14685314685314688,79.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Mei,13,902.0,9,1.0,0.0,0.009977827050997782,-0.14685314685314688,79.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Juni,13,902.0,9,1.0,0.0,0.009977827050997782,-0.14685314685314688,70.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Juli,13,902.0,7,,2.0,0.007760532150776054,-0.14685314685314688,75.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Agustus,13,902.0,9,4.0,2.0,0.009977827050997782,-0.14685314685314688,77.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,September,13,902.0,6,1.0,4.0,0.0066518847006651885,-0.14685314685314688,78.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Oktober,13,902.0,7,2.0,1.0,0.007760532150776054,-0.14685314685314688,84.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,November,13,902.0,7,0.0,0.0,0.007760532150776054,-0.14685314685314688,0.0,"-7,0463","110,4179"
BANYUMANIK,NGESREP,Ngesrep,Desember,13,902.0,8,1.0,0.0,0.008869179600886918,-0.14685314685314688,0.0,"-7,0463","110,4179"
GUNUNGPATI,SEKARAN,Ngijo,Januari,10,357.0,7,,,0.0196078431372549,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Februari,10,357.0,7,2.0,,0.0196078431372549,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Maret,10,357.0,4,1.0,,0.011204481792717087,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,April,10,357.0,12,2.0,,0.03361344537815126,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Mei,10,357.0,15,2.0,,0.04201680672268908,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Juni,10,357.0,4,0.0,0.0,0.011204481792717087,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Juli,10,357.0,9,5.0,0.0,0.025210084033613446,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Agustus,10,357.0,21,12.0,0.0,0.058823529411764705,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,September,10,357.0,19,0.0,2.0,0.05322128851540616,1.346153846153846,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Oktober,10,357.0,18,0.0,0.0,0.05042016806722689,1.346153846153846,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,November,10,357.0,19,0.0,0.0,0.05322128851540616,1.346153846153846,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Ngijo,Desember,10,357.0,18,0.0,0.0,0.05042016806722689,1.346153846153846,0.0,"-7,0303","110,3724"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Januari,5,250.0,2,0.0,0.0,0.008,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Februari,5,250.0,2,1.0,,0.008,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Maret,5,250.0,3,,,0.012,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,April,5,250.0,1,,,0.004,-0.11888111888111888,99.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Mei,5,250.0,1,,,0.004,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Juni,5,250.0,1,0.0,2.0,0.004,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Juli,5,250.0,1,0.0,0.0,0.004,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Agustus,5,250.0,1,0.0,0.0,0.004,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,September,5,250.0,1,0.0,0.0,0.004,-0.11888111888111888,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Oktober,5,250.0,1,0.0,0.0,0.004,-0.11888111888111888,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,November,5,250.0,1,0.0,0.0,0.004,-0.11888111888111888,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Nongkosawit,Desember,5,250.0,1,0.0,0.0,0.004,-0.11888111888111888,0.0,"-7,094","110,3343"
BANYUMANIK,PADANGSARI,Padangsari,Januari,16,498.0,15,0.0,0.0,0.030120481927710843,-0.09440559440559441,92.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Februari,16,498.0,15,3.0,1.0,0.030120481927710843,-0.09440559440559441,95.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Maret,16,498.0,19,0.0,0.0,0.03815261044176707,-0.09440559440559441,93.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,April,16,498.0,20,0.0,0.0,0.040160642570281124,-0.09440559440559441,94.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Mei,16,498.0,17,1.0,0.0,0.03413654618473896,-0.09440559440559441,95.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Juni,16,498.0,16,1.0,7.0,0.0321285140562249,-0.09440559440559441,96.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Juli,16,498.0,17,2.0,0.0,0.03413654618473896,-0.09440559440559441,95.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Agustus,16,498.0,21,7.0,5.0,0.04216867469879518,-0.09440559440559441,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,September,16,498.0,17,1.0,4.0,0.03413654618473896,-0.09440559440559441,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Oktober,16,498.0,17,0.0,0.0,0.03413654618473896,-0.09440559440559441,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,November,16,498.0,15,0.0,1.0,0.030120481927710843,-0.09440559440559441,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Padangsari,Desember,16,498.0,14,0.0,0.0,0.028112449799196786,-0.09440559440559441,0.0,"-7,0706","110,4217"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Januari,7,402.0,3,0.0,0.0,0.007462686567164179,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Februari,7,402.0,2,,,0.004975124378109453,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Maret,7,402.0,2,,,0.004975124378109453,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,April,7,402.0,2,,,0.004975124378109453,0.013986013986013984,99.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Mei,7,402.0,2,,,0.004975124378109453,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Juni,7,402.0,2,0.0,0.0,0.004975124378109453,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Juli,7,402.0,2,0.0,0.0,0.004975124378109453,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Agustus,7,402.0,3,1.0,0.0,0.007462686567164179,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,September,7,402.0,3,1.0,0.0,0.007462686567164179,0.013986013986013984,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Oktober,7,402.0,3,0.0,0.0,0.007462686567164179,0.013986013986013984,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,November,7,402.0,2,0.0,0.0,0.004975124378109453,0.013986013986013984,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Pakintelan,Desember,7,402.0,2,0.0,0.0,0.004975124378109453,0.013986013986013984,0.0,"-7,094","110,3343"
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Januari,11,735.0,2,1.0,0.0,0.0027210884353741495,0.4370629370629371,98.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Februari,11,735.0,5,3.0,0.0,0.006802721088435374,0.4370629370629371,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Maret,11,735.0,0,0.0,0.0,0.0,0.4370629370629371,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,April,11,735.0,4,0.0,0.0,0.005442176870748299,0.4370629370629371,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Mei,11,735.0,3,0.0,0.0,0.004081632653061225,0.4370629370629371,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Juni,11,735.0,4,1.0,0.0,0.005442176870748299,0.4370629370629371,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Juli,11,735.0,8,7.0,0.0,0.010884353741496598,0.4370629370629371,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Agustus,11,735.0,8,0.0,0.0,0.010884353741496598,0.4370629370629371,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,September,11,735.0,5,2.0,0.0,0.006802721088435374,0.4370629370629371,95.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Oktober,11,735.0,5,0.0,0.0,0.006802721088435374,0.4370629370629371,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,November,11,735.0,5,0.0,0.0,0.006802721088435374,0.4370629370629371,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Palebon,Desember,11,735.0,8,3.0,0.0,0.010884353741496598,0.4370629370629371,0.0,-6.9805,110.4591
SEMARANG TENGAH,PONCOL,Pandansari,Januari,4,101.0,5,2.0,0.0,0.04950495049504951,-0.03496503496503496,92.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Februari,4,101.0,7,0.0,0.0,0.06930693069306931,-0.03496503496503496,93.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Maret,4,101.0,5,0.0,0.0,0.04950495049504951,-0.03496503496503496,95.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,April,4,101.0,5,0.0,0.0,0.04950495049504951,-0.03496503496503496,87.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Mei,4,101.0,3,0.0,2.0,0.0297029702970297,-0.03496503496503496,99.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Juni,4,101.0,3,1.0,1.0,0.0297029702970297,-0.03496503496503496,98.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Juli,4,101.0,2,0.0,1.0,0.019801980198019802,-0.03496503496503496,90.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Agustus,4,101.0,8,6.0,0.0,0.07920792079207921,-0.03496503496503496,90.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,September,4,101.0,6,0.0,2.0,0.0594059405940594,-0.03496503496503496,97.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Oktober,4,101.0,5,0.0,1.0,0.04950495049504951,-0.03496503496503496,0.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,November,4,101.0,5,0.0,0.0,0.04950495049504951,-0.03496503496503496,0.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Pandansari,Desember,4,101.0,4,0.0,2.0,0.039603960396039604,-0.03496503496503496,0.0,"-6,9794","110,4117"
GAYAMSARI,GAYAMSARI,Pandean Lamper,Januari,12,556.0,15,,,0.02697841726618705,-0.6678321678321678,73.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Februari,12,556.0,7,,,0.012589928057553957,-0.6678321678321678,74.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Maret,12,556.0,10,,,0.017985611510791366,-0.6678321678321678,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,April,12,556.0,14,,,0.025179856115107913,-0.6678321678321678,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Mei,12,556.0,4,,,0.007194244604316547,-0.6678321678321678,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Juni,12,556.0,5,1.0,0.0,0.008992805755395683,-0.6678321678321678,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Juli,12,556.0,3,2.0,4.0,0.00539568345323741,-0.6678321678321678,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Agustus,12,556.0,1,1.0,5.0,0.0017985611510791368,-0.6678321678321678,84.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,September,12,556.0,2,2.0,1.0,0.0035971223021582736,-0.6678321678321678,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Oktober,12,556.0,7,5.0,0.0,0.012589928057553957,-0.6678321678321678,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,November,12,556.0,7,0.0,0.0,0.012589928057553957,-0.6678321678321678,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Pandean Lamper,Desember,12,556.0,6,1.0,2.0,0.01079136690647482,-0.6678321678321678,0.0,-6.9965,110.4492
SEMARANG UTARA,BULU LOR,Panggung Kidul,Januari,8,322.0,10,0.0,0.0,0.031055900621118012,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Februari,8,322.0,10,0.0,0.0,0.031055900621118012,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Maret,8,322.0,9,,1.0,0.027950310559006212,-0.618881118881119,91.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,April,8,322.0,9,0.0,2.0,0.027950310559006212,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Mei,8,322.0,7,0.0,0.0,0.021739130434782608,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Juni,8,322.0,6,0.0,0.0,0.018633540372670808,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Juli,8,322.0,5,0.0,1.0,0.015527950310559006,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Agustus,8,322.0,5,0.0,0.0,0.015527950310559006,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,September,8,322.0,5,0.0,0.0,0.015527950310559006,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Oktober,8,322.0,5,1.0,1.0,0.015527950310559006,-0.618881118881119,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,November,8,322.0,5,1.0,1.0,0.015527950310559006,-0.618881118881119,0.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Kidul,Desember,8,322.0,3,0.0,0.0,0.009316770186335404,-0.618881118881119,0.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Januari,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Februari,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Maret,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,91.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,April,14,364.0,1,0.0,0.0,0.0027472527472527475,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Mei,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Juni,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Juli,14,364.0,1,1.0,0.0,0.0027472527472527475,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Agustus,14,364.0,2,1.0,0.0,0.005494505494505495,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,September,14,364.0,0,0.0,2.0,0.0,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Oktober,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,100.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,November,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,0.0,"-7,0332","110,4421"
SEMARANG UTARA,BULU LOR,Panggung Lor,Desember,14,364.0,0,0.0,0.0,0.0,0.006993006993006992,0.0,"-7,0332","110,4421"
GUNUNGPATI,SEKARAN,Patemon,Januari,8,322.0,5,0.0,0.0,0.015527950310559006,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Februari,8,322.0,5,2.0,,0.015527950310559006,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Maret,8,322.0,5,4.0,,0.015527950310559006,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,April,8,322.0,7,3.0,,0.021739130434782608,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Mei,8,322.0,8,,,0.024844720496894408,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Juni,8,322.0,15,7.0,0.0,0.046583850931677016,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Juli,8,322.0,11,1.0,5.0,0.034161490683229816,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Agustus,8,322.0,20,11.0,2.0,0.062111801242236024,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,September,8,322.0,19,0.0,1.0,0.059006211180124224,1.548951048951049,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Oktober,8,322.0,18,0.0,0.0,0.055900621118012424,1.548951048951049,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,November,8,322.0,18,0.0,0.0,0.055900621118012424,1.548951048951049,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Patemon,Desember,8,322.0,18,0.0,0.0,0.055900621118012424,1.548951048951049,0.0,"-7,0303","110,3724"
BANYUMANIK,PADANGSARI,Pedalangan,Januari,8,406.0,3,0.0,0.0,0.007389162561576354,0.5209790209790209,92.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Februari,8,406.0,3,0.0,0.0,0.007389162561576354,0.5209790209790209,95.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Maret,8,406.0,3,0.0,0.0,0.007389162561576354,0.5209790209790209,93.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,April,8,406.0,3,0.0,0.0,0.007389162561576354,0.5209790209790209,94.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Mei,8,406.0,3,0.0,0.0,0.007389162561576354,0.5209790209790209,95.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Juni,8,406.0,3,0.0,1.0,0.007389162561576354,0.5209790209790209,96.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Juli,8,406.0,4,1.0,0.0,0.009852216748768473,0.5209790209790209,95.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Agustus,8,406.0,13,9.0,0.0,0.03201970443349754,0.5209790209790209,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,September,8,406.0,9,0.0,3.0,0.022167487684729065,0.5209790209790209,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Oktober,8,406.0,7,0.0,2.0,0.017241379310344827,0.5209790209790209,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,November,8,406.0,6,0.0,1.0,0.014778325123152709,0.5209790209790209,0.0,"-7,0706","110,4217"
BANYUMANIK,PADANGSARI,Pedalangan,Desember,8,406.0,6,0.0,0.0,0.014778325123152709,0.5209790209790209,0.0,"-7,0706","110,4217"
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Januari,13,777.0,6,4.0,0.0,0.007722007722007722,0.39160839160839156,98.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Februari,13,777.0,2,0.0,0.0,0.002574002574002574,0.39160839160839156,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Maret,13,777.0,5,2.0,2.0,0.006435006435006435,0.39160839160839156,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,April,13,777.0,6,1.0,0.0,0.007722007722007722,0.39160839160839156,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Mei,13,777.0,7,1.0,0.0,0.009009009009009009,0.39160839160839156,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Juni,13,777.0,7,0.0,0.0,0.009009009009009009,0.39160839160839156,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Juli,13,777.0,3,0.0,4.0,0.003861003861003861,0.39160839160839156,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Agustus,13,777.0,13,10.0,0.0,0.01673101673101673,0.39160839160839156,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,September,13,777.0,5,0.0,8.0,0.006435006435006435,0.39160839160839156,95.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Oktober,13,777.0,7,2.0,0.0,0.009009009009009009,0.39160839160839156,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,November,13,777.0,7,2.0,0.0,0.009009009009009009,0.39160839160839156,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Kidul,Desember,13,777.0,10,2.0,0.0,0.01287001287001287,0.39160839160839156,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Januari,13,625.0,0,0.0,0.0,0.0,0.40559440559440557,98.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Februari,13,625.0,0,0.0,0.0,0.0,0.40559440559440557,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Maret,13,625.0,0,0.0,0.0,0.0,0.40559440559440557,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,April,13,625.0,5,5.0,0.0,0.008,0.40559440559440557,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Mei,13,625.0,1,0.0,0.0,0.0016,0.40559440559440557,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Juni,13,625.0,4,3.0,0.0,0.0064,0.40559440559440557,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Juli,13,625.0,7,6.0,0.0,0.0112,0.40559440559440557,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Agustus,13,625.0,2,2.0,6.0,0.0032,0.40559440559440557,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,September,13,625.0,2,0.0,0.0,0.0032,0.40559440559440557,95.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Oktober,13,625.0,3,1.0,0.0,0.0048,0.40559440559440557,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,November,13,625.0,3,1.0,0.0,0.0048,0.40559440559440557,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Lor,Desember,13,625.0,7,4.0,0.0,0.0112,0.40559440559440557,0.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Tengah,Januari,15,874.0,1,1.0,0.0,0.0011441647597254005,0.08741258741258744,98.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Tengah,Februari,15,874.0,1,0.0,0.0,0.0011441647597254005,0.08741258741258744,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Tengah,Maret,15,874.0,16,14.0,0.0,0.018306636155606407,0.08741258741258744,99.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Tengah,April,15,874.0,10,3.0,0.0,0.011441647597254004,0.08741258741258744,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Tengah,Mei,15,874.0,10,1.0,2.0,0.011441647597254004,0.08741258741258744,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Tengah,Juni,15,874.0,11,1.0,0.0,0.012585812356979404,0.08741258741258744,100.0,-6.9805,110.4591
PEDURUNGAN,TLOGOSARI WETAN,Pedurungan Tengah,Juli,15,874.0,8,0.0,2.0,0.009153318077803204,0.08741258741258744,100.0,-6.9805,110.4591
